sample_id,batch_group,matrix
240216_PL1AG_J0-1-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-1-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-10-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-10-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-11-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-11-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-12-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-12-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-13-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-13-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-14-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-14-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-15-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-15-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-16-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-17-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-17-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-18-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-18-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-19-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-19-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-2-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-2-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-20-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-20-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-21-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-21-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-22-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-22-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-23-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-23-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-24-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-25-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-25-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-26-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-26-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-27-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-27-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-28-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-28-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-29-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-29-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-3-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-3-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-30-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-30-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-31-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-31-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-32-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-32-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-33-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-33-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-34-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-34-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-35-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-35-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-36-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-36-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-37-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-37-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-38-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-38-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-39-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-39-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-4-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-4-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-40-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-40-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-41-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-41-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-42-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-42-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-43-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-43-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-44-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-44-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-45-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-45-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-46-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-46-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-47-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-5-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-5-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-6-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-6-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-7-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-7-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-8-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-8-Gorge,240216_PL1AG,Gorge
240216_PL1AG_J0-9-Anal,240216_PL1AG,Anal
240216_PL1AG_J0-9-Gorge,240216_PL1AG,Gorge
240216_PL1U_J0-1-Urine,240216_PL1U,Urine
240216_PL1U_J0-10-Urine,240216_PL1U,Urine
240216_PL1U_J0-11-Urine,240216_PL1U,Urine
240216_PL1U_J0-12-Urine,240216_PL1U,Urine
240216_PL1U_J0-13-Urine,240216_PL1U,Urine
240216_PL1U_J0-14-Urine,240216_PL1U,Urine
240216_PL1U_J0-15-Urine,240216_PL1U,Urine
240216_PL1U_J0-16-Urine,240216_PL1U,Urine
240216_PL1U_J0-17-Urine,240216_PL1U,Urine
240216_PL1U_J0-18-Urine,240216_PL1U,Urine
240216_PL1U_J0-19-Urine,240216_PL1U,Urine
240216_PL1U_J0-2-Urine,240216_PL1U,Urine
240216_PL1U_J0-20-Urine,240216_PL1U,Urine
240216_PL1U_J0-21-Urine,240216_PL1U,Urine
240216_PL1U_J0-22-Urine,240216_PL1U,Urine
240216_PL1U_J0-23-Urine,240216_PL1U,Urine
240216_PL1U_J0-24-Urine,240216_PL1U,Urine
240216_PL1U_J0-25-Urine,240216_PL1U,Urine
240216_PL1U_J0-26-Urine,240216_PL1U,Urine
240216_PL1U_J0-27-Urine,240216_PL1U,Urine
240216_PL1U_J0-28-Urine,240216_PL1U,Urine
240216_PL1U_J0-29-Urine,240216_PL1U,Urine
240216_PL1U_J0-3-Urine,240216_PL1U,Urine
240216_PL1U_J0-30-Urine,240216_PL1U,Urine
240216_PL1U_J0-31-Urine,240216_PL1U,Urine
240216_PL1U_J0-32-Urine,240216_PL1U,Urine
240216_PL1U_J0-33-Urine,240216_PL1U,Urine
240216_PL1U_J0-34-Urine,240216_PL1U,Urine
240216_PL1U_J0-35-Urine,240216_PL1U,Urine
240216_PL1U_J0-36-Urine,240216_PL1U,Urine
240216_PL1U_J0-37-Urine,240216_PL1U,Urine
240216_PL1U_J0-38-Urine,240216_PL1U,Urine
240216_PL1U_J0-39-Urine,240216_PL1U,Urine
240216_PL1U_J0-4-Urine,240216_PL1U,Urine
240216_PL1U_J0-40-Urine,240216_PL1U,Urine
240216_PL1U_J0-41-Urine,240216_PL1U,Urine
240216_PL1U_J0-42-Urine,240216_PL1U,Urine
240216_PL1U_J0-43-Urine,240216_PL1U,Urine
240216_PL1U_J0-44-Urine,240216_PL1U,Urine
240216_PL1U_J0-45-Urine,240216_PL1U,Urine
240216_PL1U_J0-46-Urine,240216_PL1U,Urine
240216_PL1U_J0-47-Urine,240216_PL1U,Urine
240216_PL1U_J0-48-Urine,240216_PL1U,Urine
240216_PL1U_J0-49-Urine,240216_PL1U,Urine
240216_PL1U_J0-5-Urine,240216_PL1U,Urine
240216_PL1U_J0-51-Urine,240216_PL1U,Urine
240216_PL1U_J0-52-Urine,240216_PL1U,Urine
240216_PL1U_J0-53-Urine,240216_PL1U,Urine
240216_PL1U_J0-54-Urine,240216_PL1U,Urine
240216_PL1U_J0-55-Urine,240216_PL1U,Urine
240216_PL1U_J0-56-Urine,240216_PL1U,Urine
240216_PL1U_J0-57-Urine,240216_PL1U,Urine
240216_PL1U_J0-58-Urine,240216_PL1U,Urine
240216_PL1U_J0-59-Urine,240216_PL1U,Urine
240216_PL1U_J0-6-Urine,240216_PL1U,Urine
240216_PL1U_J0-60-Urine,240216_PL1U,Urine
240216_PL1U_J0-61-Urine,240216_PL1U,Urine
240216_PL1U_J0-62-Urine,240216_PL1U,Urine
240216_PL1U_J0-63-Urine,240216_PL1U,Urine
240216_PL1U_J0-64-Urine,240216_PL1U,Urine
240216_PL1U_J0-65-Urine,240216_PL1U,Urine
240216_PL1U_J0-66-Urine,240216_PL1U,Urine
240216_PL1U_J0-67-Urine,240216_PL1U,Urine
240216_PL1U_J0-68-Urine,240216_PL1U,Urine
240216_PL1U_J0-69-Urine,240216_PL1U,Urine
240216_PL1U_J0-7-Urine,240216_PL1U,Urine
240216_PL1U_J0-70-Urine,240216_PL1U,Urine
240216_PL1U_J0-71-Urine,240216_PL1U,Urine
240216_PL1U_J0-72-Urine,240216_PL1U,Urine
240216_PL1U_J0-73-Urine,240216_PL1U,Urine
240216_PL1U_J0-74-Urine,240216_PL1U,Urine
240216_PL1U_J0-75-Urine,240216_PL1U,Urine
240216_PL1U_J0-76-Urine,240216_PL1U,Urine
240216_PL1U_J0-77-Urine,240216_PL1U,Urine
240216_PL1U_J0-78-Urine,240216_PL1U,Urine
240216_PL1U_J0-79-Urine,240216_PL1U,Urine
240216_PL1U_J0-8-Urine,240216_PL1U,Urine
240216_PL1U_J0-80-Urine,240216_PL1U,Urine
240216_PL1U_J0-81-Urine,240216_PL1U,Urine
240216_PL1U_J0-82-Urine,240216_PL1U,Urine
240216_PL1U_J0-83-Urine,240216_PL1U,Urine
240216_PL1U_J0-84-Urine,240216_PL1U,Urine
240216_PL1U_J0-85-Urine,240216_PL1U,Urine
240216_PL1U_J0-86-Urine,240216_PL1U,Urine
240216_PL1U_J0-87-Urine,240216_PL1U,Urine
240216_PL1U_J0-88-Urine,240216_PL1U,Urine
240216_PL1U_J0-89-Urine,240216_PL1U,Urine
240216_PL1U_J0-9-Urine,240216_PL1U,Urine
240216_PL1U_J0-90-Urine,240216_PL1U,Urine
240216_PL1U_J0-91-Urine,240216_PL1U,Urine
240216_PL1U_J0-92-Urine,240216_PL1U,Urine
240216_PL1U_J0-93-Urine,240216_PL1U,Urine
240216_PL1U_J0-94-Urine,240216_PL1U,Urine
240216_PL1U_J0-95-Urine,240216_PL1U,Urine
240216_PL2AG_J0-48-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-48-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-49-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-49-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-51-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-51-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-52-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-52-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-53-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-53-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-54-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-54-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-55-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-55-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-56-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-56-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-57-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-57-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-58-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-58-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-59-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-59-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-60-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-60-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-61-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-61-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-62-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-62-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-63-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-63-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-64-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-64-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-65-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-65-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-66-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-66-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-67-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-67-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-68-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-68-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-69-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-69-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-70-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-70-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-71-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-71-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-72-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-72-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-73-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-73-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-74-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-74-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-75-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-75-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-76-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-76-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-77-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-77-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-78-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-78-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-79-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-79-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-80-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-80-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-81-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-81-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-82-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-82-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-83-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-84-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-84-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-85-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-85-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-86-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-86-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-87-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-88-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-88-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-89-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-89-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-90-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-90-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-91-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-91-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-92-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-93-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-93-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-94-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-94-Gorge,240216_PL2AG,Gorge
240216_PL2AG_J0-95-Anal,240216_PL2AG,Anal
240216_PL2AG_J0-95-Gorge,240216_PL2AG,Gorge
240216_PL2U_J0-100-Urine,240216_PL2U,Urine
240216_PL2U_J0-101-Urine,240216_PL2U,Urine
240216_PL2U_J0-102-Urine,240216_PL2U,Urine
240216_PL2U_J0-103-Urine,240216_PL2U,Urine
240216_PL2U_J0-104-Urine,240216_PL2U,Urine
240216_PL2U_J0-105-Urine,240216_PL2U,Urine
240216_PL2U_J0-106-Urine,240216_PL2U,Urine
240216_PL2U_J0-107-Urine,240216_PL2U,Urine
240216_PL2U_J0-108-Urine,240216_PL2U,Urine
240216_PL2U_J0-109-Urine,240216_PL2U,Urine
240216_PL2U_J0-110-Urine,240216_PL2U,Urine
240216_PL2U_J0-111-Urine,240216_PL2U,Urine
240216_PL2U_J0-112-Urine,240216_PL2U,Urine
240216_PL2U_J0-113-Urine,240216_PL2U,Urine
240216_PL2U_J0-114-Urine,240216_PL2U,Urine
240216_PL2U_J0-115-Urine,240216_PL2U,Urine
240216_PL2U_J0-116-Urine,240216_PL2U,Urine
240216_PL2U_J0-117-Urine,240216_PL2U,Urine
240216_PL2U_J0-118-Urine,240216_PL2U,Urine
240216_PL2U_J0-119-Urine,240216_PL2U,Urine
240216_PL2U_J0-120-Urine,240216_PL2U,Urine
240216_PL2U_J0-121-Urine,240216_PL2U,Urine
240216_PL2U_J0-122-Urine,240216_PL2U,Urine
240216_PL2U_J0-123-Urine,240216_PL2U,Urine
240216_PL2U_J0-124-Urine,240216_PL2U,Urine
240216_PL2U_J0-125-Urine,240216_PL2U,Urine
240216_PL2U_J0-126-Urine,240216_PL2U,Urine
240216_PL2U_J0-127-Urine,240216_PL2U,Urine
240216_PL2U_J0-128-Urine,240216_PL2U,Urine
240216_PL2U_J0-129-Urine,240216_PL2U,Urine
240216_PL2U_J0-130-Urine,240216_PL2U,Urine
240216_PL2U_J0-131-Urine,240216_PL2U,Urine
240216_PL2U_J0-132-Urine,240216_PL2U,Urine
240216_PL2U_J0-133-Urine,240216_PL2U,Urine
240216_PL2U_J0-134-Urine,240216_PL2U,Urine
240216_PL2U_J0-135-Urine,240216_PL2U,Urine
240216_PL2U_J0-136-Urine,240216_PL2U,Urine
240216_PL2U_J0-137-Urine,240216_PL2U,Urine
240216_PL2U_J0-138-Urine,240216_PL2U,Urine
240216_PL2U_J0-139-Urine,240216_PL2U,Urine
240216_PL2U_J0-140-Urine,240216_PL2U,Urine
240216_PL2U_J0-141-Urine,240216_PL2U,Urine
240216_PL2U_J0-142-Urine,240216_PL2U,Urine
240216_PL2U_J0-143-Urine,240216_PL2U,Urine
240216_PL2U_J0-144-Urine,240216_PL2U,Urine
240216_PL2U_J0-145-Urine,240216_PL2U,Urine
240216_PL2U_J0-146-Urine,240216_PL2U,Urine
240216_PL2U_J0-147-Urine,240216_PL2U,Urine
240216_PL2U_J0-148-Urine,240216_PL2U,Urine
240216_PL2U_J0-150-Urine,240216_PL2U,Urine
240216_PL2U_J0-151-Urine,240216_PL2U,Urine
240216_PL2U_J0-152-Urine,240216_PL2U,Urine
240216_PL2U_J0-153-Urine,240216_PL2U,Urine
240216_PL2U_J0-154-Urine,240216_PL2U,Urine
240216_PL2U_J0-155-Urine,240216_PL2U,Urine
240216_PL2U_J0-156-Urine,240216_PL2U,Urine
240216_PL2U_J0-158-Urine,240216_PL2U,Urine
240216_PL2U_J0-159-Urine,240216_PL2U,Urine
240216_PL2U_J0-160-Urine,240216_PL2U,Urine
240216_PL2U_J0-161-Urine,240216_PL2U,Urine
240216_PL2U_J0-162-Urine,240216_PL2U,Urine
240216_PL2U_J0-163-Urine,240216_PL2U,Urine
240216_PL2U_J0-164-Urine,240216_PL2U,Urine
240216_PL2U_J0-166-Urine,240216_PL2U,Urine
240216_PL2U_J0-167-Urine,240216_PL2U,Urine
240216_PL2U_J0-168-Urine,240216_PL2U,Urine
240216_PL2U_J0-169-Urine,240216_PL2U,Urine
240216_PL2U_J0-170-Urine,240216_PL2U,Urine
240216_PL2U_J0-171-Urine,240216_PL2U,Urine
240216_PL2U_J0-172-Urine,240216_PL2U,Urine
240216_PL2U_J0-174-Urine,240216_PL2U,Urine
240216_PL2U_J0-175-Urine,240216_PL2U,Urine
240216_PL2U_J0-176-Urine,240216_PL2U,Urine
240216_PL2U_J0-177-Urine,240216_PL2U,Urine
240216_PL2U_J0-178-Urine,240216_PL2U,Urine
240216_PL2U_J0-179-Urine,240216_PL2U,Urine
240216_PL2U_J0-180-Urine,240216_PL2U,Urine
240216_PL2U_J0-182-Urine,240216_PL2U,Urine
240216_PL2U_J0-183-Urine,240216_PL2U,Urine
240216_PL2U_J0-184-Urine,240216_PL2U,Urine
240216_PL2U_J0-185-Urine,240216_PL2U,Urine
240216_PL2U_J0-186-Urine,240216_PL2U,Urine
240216_PL2U_J0-187-Urine,240216_PL2U,Urine
240216_PL2U_J0-188-Urine,240216_PL2U,Urine
240216_PL2U_J0-50-Urine,240216_PL2U,Urine
240216_PL2U_J0-96-Urine,240216_PL2U,Urine
240216_PL2U_J0-97-Urine,240216_PL2U,Urine
240216_PL2U_J0-98-Urine,240216_PL2U,Urine
240216_PL2U_J0-99-Urine,240216_PL2U,Urine
240216_PL3AG_J0-100-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-100-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-101-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-101-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-102-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-102-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-103-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-103-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-104-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-105-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-105-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-106-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-106-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-107-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-107-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-108-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-108-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-109-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-109-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-110-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-110-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-111-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-111-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-112-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-113-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-113-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-114-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-114-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-115-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-115-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-116-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-116-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-117-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-117-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-118-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-118-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-119-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-119-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-120-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-120-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-121-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-121-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-122-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-122-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-123-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-123-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-124-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-124-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-125-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-125-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-126-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-126-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-127-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-127-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-128-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-128-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-129-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-129-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-130-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-130-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-131-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-131-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-132-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-132-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-133-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-133-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-134-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-134-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-135-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-135-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-136-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-136-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-137-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-137-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-138-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-138-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-139-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-140-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-140-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-141-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-141-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-50-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-50-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-96-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-96-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-97-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-97-Gorge,240216_PL3AG,Gorge
240216_PL3AG_J0-98-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-98-Gorge,240216_PL3AG,Gorge
